program_id,channel_id,start,end,fitness
Channel_74_0,74,480,510,126
Channel_49_1,49,510,540,90
Channel_72_1,72,570,600,108
Channel_33_1,33,600,690,88
Channel_33_2,33,690,720,80
ITV_5,2,720,765,58
ITV_6,2,765,810,91
ITV_7,2,810,840,88
Channel_112_6,112,840,930,124
Channel_101_7,101,930,975,79
Channel_116_8,116,975,1005,89
Channel_86_9,86,1005,1050,92
Channel_20_6,20,1050,1080,105
Film4_7,17,1080,1125,87
Channel_38_12,38,1125,1155,80
Channel_72_11,72,1155,1185,116
ITV_14,2,1185,1215,38
ITV_15,2,1215,1305,120
ITV3_13,8,1305,1380,76
